"","ID","EventID","TimeBefore","IslandBefore","IslandAfter","EventDate","EventTimeDiff","EventMonth","EventX1","EventY1","EventX2","EventY2","AreaBefore","AreaAfter","IslandDistance","Date","SinceJudas","IceCover","IceThickness","MinDistIslands","MeanDist_k5","MeanDist_k10","MeanDist_all","N0_EventX1","N0_EventY1","AreaBefore_km2","AreaAfter_km2","IslandDistance_km","Judas","Ice","Sex","SteppingStones","IslandDensity","Islands_within","WaterTravelDist","LeastCostLength","SinceJudas_inv","WaterTravelKM","LeastCostKM","DistDifference","PerDifference","SteppingStoneDensity"
"595","R28","R28_54",6,"10442","9780","2024-02-28 23:00:00",4,"2",176569.524943682,6699584.94370691,175688.124941954,6697888.12977993,174266.052741948,65522.5965510053,1365.01769886151,"2024-02-28",-1,100,20,0.263826898541903,0.361963147996463,0.527070604084017,50.9643891476745,176569.524943682,6699584.94370691,0.174266052741948,0.0655225965510053,1.36501769886151,"Before","Ice","Male",1,0.112093106299805,59,814.736851342999,2192.23734587417,0,0.814736851342999,2.19223734587417,-0.550280847518511,-0.403130924952454,0.456154987908594
"596","R28","R28_55",18,"9780","9786","2024-02-29 17:00:00",16,"2",175755.496684846,6697892.52617592,175478.239820781,6699338.07817886,65522.5965510053,471051.922782561,328.981522564894,"2024-02-29",-1,100,20,0.0373833844416123,0.243463923664175,0.406785153321629,50.8513825310899,175755.496684846,6697892.52617592,0.0655225965510053,0.471051922782561,0.328981522564894,"Before","Ice","Male",0,0.109612593502289,31,366.438551042403,1628.22035149922,0,0.366438551042403,1.62822035149922,0.037457028477509,0.113857544902451,0
"597","R28","R28_56",6,"9786","10442","2024-02-29 23:00:00",4,"2",175911.742145661,6698923.60874477,176633.542985316,6699529.64213499,471051.922782561,174266.052741948,443.909527166429,"2024-02-29",-1,100,20,0.195564733406324,0.365377531741208,0.496922375514865,51.0541842287851,175911.742145661,6698923.60874477,0.471051922782561,0.174266052741948,0.443909527166429,"Before","Ice","Male",0,0.152245399119341,39,450.640345558626,990.940977911772,0,0.450640345558626,0.990940977911772,0.00673081839219697,0.015162590528663,0
"598","R28","R28_57",26,"10442","9786","2024-03-02 01:00:00",2,"3",176649.682007317,6699542.42282431,175750.265398326,6698882.60789286,174266.052741948,471051.922782561,443.909527166429,"2024-03-02",-1,100,20,0.263437226684565,0.337326331207951,0.532769170320006,50.919707767605,176649.682007317,6699542.42282431,0.174266052741948,0.471051922782561,0.443909527166429,"Before","Ice","Male",0,0.144882680840031,41,454.172589883327,1158.64607622426,0,0.454172589883327,1.15864607622426,0.010263062716898,0.0231197171694183,0
"599","R28","R28_58",18,"9786","9782","2024-03-02 19:00:00",2,"3",175965.212065859,6699048.26082517,176085.223889159,6698065.18703854,471051.922782561,88515.8258905141,238.823887509241,"2024-03-02",-1,100,20,0.225105400430157,0.346087807613239,0.504307639203266,51.0654624032496,175965.212065859,6699048.26082517,0.471051922782561,0.0885158258905141,0.238823887509241,"Before","Ice","Male",1,0.155233715748554,33,253.561476507381,1129.21432863739,0,0.253561476507381,1.12921432863739,0.01473758899814,0.0617090239667493,0.885571476237543
"600","R28","R28_59",22,"9782","10442","2024-03-03 17:00:00",16,"3",176157.628254283,6698135.42084935,176541.719093425,6699469.30636504,88515.8258905141,174266.052741948,983.912525308035,"2024-03-03",-1,100,20,0.175887072436048,0.310635078884947,0.407326708226444,50.7425903088253,176157.628254283,6698135.42084935,0.0885158258905141,0.174266052741948,0.983912525308035,"Before","Ice","Male",2,0.138531363249193,56,711.650244394363,1807.1057896992,0,0.711650244394363,1.8071057896992,-0.272262280913672,-0.276713908920343,1.10674206867153
"601","R28","R28_6",936,"10478","10481","2023-12-07 23:00:00",4,"12",178147.502814093,6701992.59432625,178217.948125529,6701405.64356064,1791200.01527066,11772.1050839965,45.965092069812,"2023-12-07",-1,0,0,0.0139082910595581,0.22378617603118,0.327676603689658,51.0912219448645,177319.192360604,6701966.34542994,1.79120001527066,0.0117721050839965,0.045965092069812,"Before","Water","Male",0,0.382229929956897,51,97.8463916927592,1118.03398874989,0,0.0978463916927592,1.11803398874989,0.0518812996229472,1.12871088225277,0
"602","R28","R28_60",8,"10442","9786","2024-03-04 01:00:00",2,"3",176364.573571565,6697969.1869283,175945.320347726,6699271.71668363,174266.052741948,471051.922782561,443.909527166429,"2024-03-04",-1,100,20,0.0363059477730268,0.14952046931175,0.346774357485106,50.6118711555157,176541.719093425,6699469.30636504,0.174266052741948,0.471051922782561,0.443909527166429,"Before","Ice","Male",0,0.14973725696269,31,453.48762920877,756.153840274295,0,0.45348762920877,0.756153840274295,0.009578102042341,0.0215766985301715,0
"603","R28","R28_61",16,"9786","10440","2024-03-04 17:00:00",16,"3",175945.320347726,6699271.71668363,177658.430793432,6699228.78524947,471051.922782561,460232.629796755,1374.43762505125,"2024-03-04",-1,100,20,0.0368386203138174,0.338336563156334,0.474021286509608,51.1351094335024,175945.320347726,6699271.71668363,0.471051922782561,0.460232629796755,1.37443762505125,"Before","Ice","Male",1,0.20997936733062,55,921.688650020189,1925.98025638606,0,0.921688650020189,1.92598025638606,-0.452748975031061,-0.329406709172545,0.519216122119765
"604","R28","R28_62",6,"10440","10415","2024-03-04 23:00:00",4,"3",177621.820798253,6699291.37204116,178258.644288012,6697032.00991303,460232.629796755,68451.5591134987,1852.37258115002,"2024-03-04",-1,100,20,0.235263477460685,0.350065002876373,0.426299714077535,50.4620315351071,177621.820798253,6699291.37204116,0.460232629796755,0.0684515591134987,1.85237258115002,"Before","Ice","Male",4,0.144689134172524,87,1440.21475702899,3028.72463317283,0,1.44021475702899,3.02872463317283,-0.41215782412103,-0.222502658652585,1.32068790810133
"605","R28","R28_63",26,"10415","10442","2024-03-06 01:00:00",2,"3",177496.399855891,6697533.64426249,176746.437582498,6699641.95441564,68451.5591134987,174266.052741948,2206.45837540141,"2024-03-06",-1,100,20,0.0476882255560501,0.190645345020901,0.261284074721748,50.0398248352343,178291.600324529,6697065.81088205,0.0684515591134987,0.174266052741948,2.20645837540141,"Before","Ice","Male",8,0.156839079130924,105,1948.02540131159,3666.86187113654,0,1.94802540131159,3.66686187113654,-0.25843297408982,-0.117125696532936,2.18170203327577
"606","R28","R28_64",16,"10442","9796","2024-03-06 17:00:00",16,"3",176746.437582498,6699641.95441564,175749.956564784,6699499.31338703,174266.052741948,94442.5733165727,453.695670229637,"2024-03-06",-1,100,20,0.151276396821232,0.257488279585983,0.513635053434039,50.9087884473759,176746.437582498,6699641.95441564,0.174266052741948,0.0944425733165727,0.453695670229637,"Before","Ice","Male",0,0.171914340528698,36,513.459534689271,1140.39466852489,0,0.513459534689271,1.14039466852489,0.0597638644596339,0.131726768362997,0
"607","R28","R28_65",2,"9796","9786","2024-03-06 19:00:00",2,"3",175749.956564784,6699499.31338703,175863.717701757,6698583.6201047,94442.5733165727,471051.922782561,12.1122562758429,"2024-03-06",-1,100,20,0.0311036184147489,0.219562548938289,0.416174672987517,51.2806798286626,175749.956564784,6699499.31338703,0.0944425733165727,0.471051922782561,0.0121122562758429,"Before","Ice","Male",0,0.146308528885807,31,13.7305692937996,1042.73340527363,0,0.0137305692937996,1.04273340527363,0.0016183130179567,0.133609542359529,0
"608","R28","R28_66",22,"9786","9776","2024-03-07 17:00:00",22,"3",175863.717701757,6698583.6201047,176366.024249592,6697787.1266015,471051.922782561,64.6114669977978,809.676051469303,"2024-03-07",-1,100,20,0.112024159120567,0.341039029472343,0.505458215954344,50.9836828258446,175863.717701757,6698583.6201047,0.471051922782561,6.46114669977978e-05,0.809676051469303,"Before","Ice","Male",3,0.131516994633274,35,489.77010713768,1013.30165768677,0,0.48977010713768,1.01330165768677,-0.319905944331623,-0.395103626630794,2.96061886136513
"609","R28","R28_67",2,"9776","10415","2024-03-07 19:00:00",2,"3",176366.024249592,6697787.1266015,178147.331983142,6697135.90909177,64.6114669977978,68451.5591134987,1759.10081283045,"2024-03-07",-1,100,20,0.100773479211736,0.225618262200865,0.390532514294223,50.5663517700504,176366.024249592,6697787.1266015,6.46114669977978e-05,0.0684515591134987,1.75910081283045,"Before","Ice","Male",7,0.0938629330138764,63,1124.20285039269,2149.58705413604,0,1.12420285039269,2.14958705413604,-0.63489796243776,-0.360921874293372,3.25643941078415
"610","R28","R28_68",24.0177777777778,"10415","9796","2024-03-08 19:01:04",2.01777777777778,"3",176083.130433273,6698370.68526804,175809.887077844,6699405.17526419,68451.5591134987,94442.5733165727,2895.60612467686,"2024-03-08",-1,100,20,0.0499983985472775,0.228900106626716,0.399487442316658,50.8336350330543,178112.220444098,6697128.60879735,0.0684515591134987,0.0944425733165727,2.89560612467686,"Before","Ice","Male",12,0.133253093975248,114,1575.78172576366,3934.33216406025,0,1.57578172576366,3.93433216406025,-1.3198243989132,-0.455802461414012,3.05007292206257
"611","R28","R28_7",2,"10481","10478","2023-12-08 01:00:00",2,"12",178217.948125529,6701405.64356064,177879.482082583,6700858.00764829,11772.1050839965,1791200.01527066,45.965092069812,"2023-12-08",-1,0,0,0.10954144932687,0.361005977539082,0.483561815047835,50.8747962133913,178217.948125529,6701405.64356064,0.0117721050839965,1.79120001527066,0.045965092069812,"Before","Water","Male",0,0.419377409083291,39,99.2924621953842,793.804132012425,0,0.0992924621953842,0.793804132012425,0.0533273701255722,1.16017107165974,0
"612","R28","R28_9",402,"10478","10481","2024-01-02 17:00:00",66,"1",177320.283577011,6701812.64465133,178214.325776408,6701417.38410677,1791200.01527066,11772.1050839965,45.965092069812,"2024-01-02",-1,0,0,0.0551481958983444,0.348827120069232,0.545568478253591,51.3452055476135,177320.283577011,6701812.64465133,1.79120001527066,0.0117721050839965,0.045965092069812,"Before","Water","Male",0,0.395848432074594,47,99.3865498155041,1050.9519494249,0,0.0993865498155041,1.0509519494249,0.0534214577456921,1.16221800806045,0
"613","R29","R29_1",6,"27340","27346","2020-02-15 23:00:00",4,"2",232638.289037054,6654130.32899717,232522.394556875,6654440.6985036,113035.374759007,56798.6319190651,181.465865454445,"2020-02-15",-1,0,0,0.0582920243717409,0.263241791878671,0.566056577236621,50.5588991299044,232638.289037054,6654130.32899717,0.113035374759007,0.0567986319190651,0.181465865454445,"Before","Water","Female",2,0.111484654037846,17,96.5237596050215,409.563303761828,0,0.0965237596050215,0.409563303761828,-0.0849421058494235,-0.468088616207257,4.8832499924433
"614","R29","R29_10",26,"27353","27355","2020-05-06 01:00:00",2,"5",232356.361572183,6655095.12636837,232792.801878271,6655203.17031643,243297.090942938,105430.458945487,261.798088675243,"2020-05-06",-1,0,0,0.14741909646293,0.236868042288672,0.324781739454398,50.2103680896442,231974.94528399,6655036.44055028,0.243297090942938,0.105430458945487,0.261798088675243,"Before","Water","Female",0,0.113737244689041,33,298.815611285001,950.32889043741,0,0.298815611285001,0.95032889043741,0.037017522609758,0.141397222558327,0
"615","R29","R29_11",94,"27355","27353","2020-05-09 23:00:00",4,"5",232808.705347428,6655313.55095114,232080.653744818,6655138.61751333,105430.458945487,243297.090942938,261.798088675243,"2020-05-09",-1,0,0,0.0583975111716572,0.252528514416789,0.432568316540997,50.3092939535699,232808.705347428,6655313.55095114,0.105430458945487,0.243297090942938,0.261798088675243,"Before","Water","Female",0,0.0968422382215486,33,297.450273482609,819.126607523655,0,0.297450273482609,0.819126607523655,0.035652184807366,0.136181990433062,0
"616","R29","R29_12",2,"27353","26707","2020-05-10 01:00:00",2,"5",232080.653744818,6655138.61751333,231081.09061649,6655276.76054033,243297.090942938,71630.1459505158,193.88869826029,"2020-05-10",-1,0,0,0.100554012482203,0.324533021029115,0.430282126805632,50.1091849198491,232080.653744818,6655138.61751333,0.243297090942938,0.0716301459505158,0.19388869826029,"Before","Water","Female",2,0.110307632398754,32,107.095545109225,1145.39466852489,0,0.107095545109225,1.14539466852489,-0.086793153151065,-0.447644209950534,1.74612302201103
"617","R29","R29_13",88,"26707","27353","2020-05-13 17:00:00",16,"5",231164.547272937,6655247.20491182,232035.225058148,6655372.14174852,71630.1459505158,243297.090942938,193.88869826029,"2020-05-13",-1,0,0,0.196543895018867,0.268090637827344,0.370652672777207,49.7846380190347,231164.547272937,6655247.20491182,0.0716301459505158,0.243297090942938,0.19388869826029,"Before","Water","Female",2,0.100795244927239,30,125.429586591852,1085.38369701176,0,0.125429586591852,1.08538369701176,-0.068459111668438,-0.35308459070953,1.84266633588318
"618","R29","R29_14",48,"27353","26707","2020-05-15 17:00:00",16,"5",231569.40139704,6655134.11317359,231168.067261662,6655239.34850246,243297.090942938,71630.1459505158,193.88869826029,"2020-05-15",-1,0,0,0.0846896796739402,0.113057075742856,0.26936333229153,49.9434204770761,231569.40139704,6655134.11317359,0.243297090942938,0.0716301459505158,0.19388869826029,"Before","Water","Female",2,0.112549485352336,24,115.341334531921,491.934955049954,0,0.115341334531921,0.491934955049954,-0.078547363728369,-0.405115741315264,4.06557814090871
"619","R29","R29_15",480,"26707","27355","2020-06-04 17:00:00",16,"6",230911.901613222,6655084.9144659,232538.946406169,6655080.20216046,71630.1459505158,105430.458945487,1180.54210548761,"2020-06-04",-1,0,0,0.147104729736631,0.413771400096083,0.489133193454234,49.7469183531479,230911.901613222,6655084.9144659,0.0716301459505158,0.105430458945487,1.18054210548761,"Before","Water","Female",3,0.103437956832058,32,402.711066122821,1888.29710109983,0,0.402711066122821,1.88829710109983,-0.777831039364789,-0.658876151684157,1.58873304325504
"620","R29","R29_16",80,"27355","27340","2020-06-08 01:00:00",2,"6",232645.479388361,6654382.71324604,232503.932700961,6653906.16222134,105430.458945487,113035.374759007,785.279181724453,"2020-06-08",-1,0,0,0.0122717989602811,0.100970175444201,0.389778883091756,50.4922175030423,232559.022587696,6655114.28485054,0.105430458945487,0.113035374759007,0.785279181724453,"Before","Water","Female",4,0.08723499404992,24,535.668830384347,1376.07253408674,0,0.535668830384347,1.37607253408674,-0.249610351340106,-0.317861923694409,2.90682351468826
"621","R29","R29_17",70,"27340","27346","2020-06-10 23:00:00",4,"6",232626.75660195,6653948.77800426,232537.040893159,6654458.63508448,113035.374759007,56798.6319190651,181.465865454445,"2020-06-10",-1,0,0,0.24017609058696,0.422648198823018,0.699215564479289,50.6045181242229,232626.75660195,6653948.77800426,0.113035374759007,0.0567986319190651,0.181465865454445,"Before","Water","Female",2,0.104400579500181,17,96.8612994036318,599.62908184931,0,0.0968612994036318,0.59962908184931,-0.0846045660508132,-0.466228542976598,3.33539526440549
"622","R29","R29_18",2,"27346","27345","2020-06-11 01:00:00",2,"6",232537.040893159,6654458.63508448,232639.529213049,6654296.75658763,56798.6319190651,8736.86298949224,42.9758931068932,"2020-06-11",-1,0,0,0.165285815016781,0.27741400260247,0.465930433783507,50.437243867553,232537.040893159,6654458.63508448,0.0567986319190651,0.00873686298949224,0.0429758931068932,"Before","Water","Female",0,0.120447530864198,17,46.4375091584385,197.136845899348,0,0.0464375091584385,0.197136845899348,0.0034616160515453,0.0805478560488618,0
"623","R29","R29_19",16,"27345","27340","2020-06-11 17:00:00",16,"6",232639.529213049,6654296.75658763,232493.621039997,6653927.92026278,8736.86298949224,113035.374759007,95.2617850446525,"2020-06-11",-1,0,0,0.0245993719201774,0.177135169256972,0.485813701544071,50.5145166512034,232639.529213049,6654296.75658763,0.00873686298949224,0.113035374759007,0.0952617850446525,"Before","Water","Female",1,0.0920352502630984,16,49.7700570694006,474.574275274956,0,0.0497700570694006,0.474574275274956,-0.0454917279752519,-0.477544357938793,2.10715171912895
"624","R29","R29_2",192,"27346","27345","2020-02-23 23:00:00",4,"2",232707.372849317,6654499.37154786,232737.163332067,6654338.63025344,56798.6319190651,8736.86298949224,42.9758931068932,"2020-02-23",-1,0,0,0.129059705012884,0.26929049631742,0.463613198076574,50.4834124917586,232707.372849317,6654499.37154786,0.0567986319190651,0.00873686298949224,0.0429758931068932,"Before","Water","Female",0,0.112371145776318,16,72.9634552192747,208.317185786847,0,0.0729634552192747,0.208317185786847,0.0299875621123815,0.697776356567948,0
"625","R29","R29_20",6,"27340","27346","2020-06-11 23:00:00",4,"6",232725.195994469,6653927.33974135,232592.404453911,6654412.48837488,113035.374759007,56798.6319190651,181.465865454445,"2020-06-11",-1,0,0,0.273250715338814,0.472398526078487,0.743969677197598,50.6431295396842,232725.195994469,6653927.33974135,0.113035374759007,0.0567986319190651,0.181465865454445,"Before","Water","Female",3,0.0955428119065682,15,106.903722490684,550.798450223681,0,0.106903722490684,0.550798450223681,-0.074562142963761,-0.410887980376006,5.4466384187931
"626","R29","R29_21",24,"27346","27340","2020-06-12 23:00:00",4,"6",232491.543958934,6654428.96626724,232641.68514355,6654121.47758464,56798.6319190651,113035.374759007,181.465865454445,"2020-06-12",-1,0,0,0.177521158851528,0.286070755269604,0.472238737897082,50.429985574053,232491.543958934,6654428.96626724,0.0567986319190651,0.113035374759007,0.181465865454445,"Before","Water","Female",3,0.110053977702669,18,107.982673524748,409.563303761828,0,0.107982673524748,0.409563303761828,-0.073483191929697,-0.404942228367153,7.32487498866495
"627","R29","R29_22",18,"27340","27345","2020-06-13 17:00:00",16,"6",232641.884703978,6654142.02634619,232690.241424311,6654300.12175414,113035.374759007,8736.86298949224,95.2617850446525,"2020-06-13",-1,0,0,0.046350773434133,0.252207640414104,0.558873217259837,50.5569309732661,232641.884703978,6654142.02634619,0.113035374759007,0.00873686298949224,0.0952617850446525,"Before","Water","Female",1,0.0950711382113821,13,61.459816101635,183.885438199983,0,0.061459816101635,0.183885438199983,-0.0338019689430175,-0.35483241183412,5.43816851290018
"628","R29","R29_23",2,"27345","27344","2020-06-13 19:00:00",2,"6",232690.241424311,6654300.12175414,232631.948749435,6654274.95471238,8736.86298949224,410.276867501205,10.7261577737518,"2020-06-13",-1,0,0,0.0422724136554038,0.185854833979068,0.502967620899392,50.5305571399173,232690.241424311,6654300.12175414,0.00873686298949224,0.000410276867501205,0.0107261577737518,"Before","Water","Female",0,0.101522234208318,13,14.1634846785936,62.9727672493602,0,0.0141634846785936,0.0629727672493602,0.0034373269048418,0.320462086922994,0
"629","R29","R29_24",4,"27344","27346","2020-06-13 23:00:00",4,"6",232631.948749435,6654274.95471238,232716.235519638,6654531.1386776,410.276867501205,56798.6319190651,71.1829742476283,"2020-06-13",-1,0,0,0.00156748900220736,0.0472438653433991,0.394969678731938,50.5164687766853,232631.948749435,6654274.95471238,0.000410276867501205,0.0567986319190651,0.0711829742476283,"Before","Water","Female",1,0.110960455582319,18,65.2941658509971,304.830972698704,0,0.0652941658509971,0.304830972698704,-0.0058888083966312,-0.0827277654365138,3.28050654153311
"630","R29","R29_25",2,"27346","27355","2020-06-14 01:00:00",2,"6",232716.235519638,6654531.1386776,232761.255666829,6655483.39555322,56798.6319190651,105430.458945487,412.333697779682,"2020-06-14",-1,0,0,0.159612224231697,0.289208696992428,0.459689932162932,50.4780244663428,232716.235519638,6654531.1386776,0.0567986319190651,0.105430458945487,0.412333697779682,"Before","Water","Female",1,0.0820728523476027,17,432.162994318188,1095.6733089749,0,0.432162994318188,1.0956733089749,0.019829296538506,0.0480904098919929,0.912680807142769
"631","R29","R29_26",46,"27355","26707","2020-06-15 23:00:00",4,"6",232579.893738675,6655295.38248792,230909.225607748,6655092.0389909,105430.458945487,71630.1459505158,1180.54210548761,"2020-06-15",-1,0,0,0.135716608224499,0.270546038182694,0.342895416108423,50.236238418421,232579.893738675,6655295.38248792,0.105430458945487,0.0716301459505158,1.18054210548761,"Before","Water","Female",3,0.0918892534307093,32,409.765205354107,1910.69064442292,0,0.409765205354107,1.91069064442292,-0.770776900133503,-0.652900812728862,1.57011288496997
"632","R29","R29_27",96,"26707","27355","2020-06-19 23:00:00",4,"6",231056.179651293,6655198.10902854,232646.12733957,6655240.06518179,71630.1459505158,105430.458945487,1180.54210548761,"2020-06-19",-1,0,0,0.231128041399136,0.332357605801978,0.420091263189588,49.7629435624338,231056.179651293,6655198.10902854,0.0716301459505158,0.105430458945487,1.18054210548761,"Before","Water","Female",3,0.0891023540335354,31,413.003130762285,1789.7451099242,0,0.413003130762285,1.7897451099242,-0.767538974725325,-0.65015806819385,1.67621634129066
"633","R29","R29_28",98,"27355","27353","2020-06-24 01:00:00",2,"6",232726.000785216,6655269.25451909,232118.177610516,6655134.21492003,105430.458945487,243297.090942938,261.798088675243,"2020-06-24",-1,0,0,0.13784285277132,0.242027063375905,0.392374550530269,50.2922013669069,232726.000785216,6655269.25451909,0.105430458945487,0.243297090942938,0.261798088675243,"Before","Water","Female",0,0.099464319362567,30,298.448359452104,704.361412912434,0,0.298448359452104,0.704361412912434,0.036650270776861,0.139994416927639,0
"634","R29","R29_29",112,"27353","27355","2020-06-28 17:00:00",16,"6",232206.715448698,6655176.06350584,232627.278878417,6655024.95844431,243297.090942938,105430.458945487,261.798088675243,"2020-06-28",-1,0,0,0.000896033477840186,0.212092407803608,0.333046290245122,50.140032040231,232206.715448698,6655176.06350584,0.243297090942938,0.105430458945487,0.261798088675243,"Before","Water","Female",0,0.10785604458966,29,289.230188319779,525.475974712451,0,0.289230188319779,0.525475974712451,0.027432099644536,0.104783422153113,0
"635","R29","R29_3",116,"27345","27346","2020-02-28 19:00:00",2,"2",232648.615169641,6654327.72515594,232629.288497908,6654386.01025959,8736.86298949224,56798.6319190651,42.9758931068932,"2020-02-28",-1,0,0,0.0508823835339755,0.184480864293435,0.483755133151256,50.5092731189844,232648.615169641,6654327.72515594,0.00873686298949224,0.0567986319190651,0.0429758931068932,"Before","Water","Female",0,0.11458233201961,13,52.2425062896948,72.0820393249937,0,0.0522425062896948,0.0720820393249937,0.00926661318280161,0.215623516182733,0
"636","R29","R29_30",30,"27355","27353","2020-06-29 23:00:00",4,"6",232724.658042276,6655389.93749784,231811.486739156,6655259.66211502,105430.458945487,243297.090942938,261.798088675243,"2020-06-29",-1,0,0,0.167591923740061,0.290079513719204,0.414380279886354,50.2617718432594,232724.658042276,6655389.93749784,0.105430458945487,0.243297090942938,0.261798088675243,"Before","Water","Female",0,0.097129949508371,29,295.064772884606,1039.7716095374,0,0.295064772884606,1.0397716095374,0.033266684209363,0.127070004130664,0
"637","R29","R29_31",912,"27353","27355","2020-08-06 23:00:00",4,"8",231684.826077762,6655004.45313261,232520.157328037,6655042.22643507,243297.090942938,105430.458945487,261.798088675243,"2020-08-06",-1,0,0,0.191567507707906,0.243826890917136,0.362307384268782,50.0142360881551,231684.826077762,6655004.45313261,0.243297090942938,0.105430458945487,0.261798088675243,"Before","Water","Female",0,0.13736296987931,31,306.916721980729,935.039278474278,0,0.306916721980729,0.935039278474278,0.045118633305486,0.172341339594175,0
"638","R29","R29_32",50,"27355","27361","2020-08-09 01:00:00",6,"8",232616.903148751,6655032.63970868,232487.231381413,6655463.14681736,105430.458945487,2815.86796500132,82.3041154429635,"2020-08-09",-1,0,0,0.0796051337232163,0.249746358437961,0.375467467218438,50.3149176405215,232616.903148751,6655032.63970868,0.105430458945487,0.00281586796500132,0.0823041154429635,"Before","Water","Female",0,0.0978380571494813,24,87.7262664011178,514.295634824952,0,0.0877262664011178,0.514295634824952,0.00542215095815431,0.0658794633654965,0
"639","R29","R29_33",16,"27361","27353","2020-08-09 17:00:00",16,"8",232487.231381413,6655463.14681736,231906.3421883,6655284.28022009,2815.86796500132,243297.090942938,251.092377940871,"2020-08-09",-1,0,0,0.135041454876467,0.223591451894989,0.362491557823354,50.1633235810899,232487.231381413,6655463.14681736,0.00281586796500132,0.243297090942938,0.251092377940871,"Before","Water","Female",1,0.101993101486381,27,263.215181159973,684.962528873668,0,0.263215181159973,0.684962528873668,0.012122803219102,0.0482802517484491,1.45993387644777
"640","R29","R29_34",150,"27353","27355","2020-08-15 23:00:00",4,"8",232098.956970551,6655365.83411669,232766.951598698,6655453.70242421,243297.090942938,105430.458945487,261.798088675243,"2020-08-15",-1,0,0,0.00203348701224194,0.16641581822363,0.341529867356704,50.0564673316256,232098.956970551,6655365.83411669,0.243297090942938,0.105430458945487,0.261798088675243,"Before","Water","Female",1,0.0825224450298371,25,348.655499701938,800.875199824291,0,0.348655499701938,0.800875199824291,0.086857411026695,0.331772517768227,1.24863399468406
"641","R29","R29_4",6,"27346","27345","2020-02-29 01:00:00",2,"2",232633.861453243,6654394.17228584,232721.508853013,6654304.44954347,56798.6319190651,8736.86298949224,42.9758931068932,"2020-02-29",-1,0,0,0.0598734191604818,0.212399902839986,0.474522528940459,50.4866459645721,232633.861453243,6654394.17228584,0.0567986319190651,0.00873686298949224,0.0429758931068932,"Before","Water","Female",0,0.109927657333852,14,49.4319992688396,167.705098312484,0,0.0494319992688396,0.167705098312484,0.0064561061619464,0.150226224406512,0
"642","R29","R29_5",22,"27345","27340","2020-02-29 23:00:00",4,"2",232712.805776298,6654334.47216598,232736.980833029,6653881.00111497,8736.86298949224,113035.374759007,95.2617850446525,"2020-02-29",-1,0,0,0.0814650527526969,0.200621102599142,0.502966716442799,50.5289397623925,232712.805776298,6654334.47216598,0.00873686298949224,0.113035374759007,0.0952617850446525,"Before","Water","Female",1,0.0837343793216163,13,59.0626330964015,510.186362749319,0,0.0590626330964015,0.510186362749319,-0.036199151948251,-0.37999657398067,1.96006807122626
"643","R29","R29_6",96,"27340","27355","2020-03-04 23:00:00",4,"3",232790.720146445,6654110.34339007,232725.609049847,6655082.09027922,113035.374759007,105430.458945487,785.279181724453,"2020-03-04",-1,0,0,0.148797544515067,0.33456783184031,0.635992541188529,50.6152052289655,232790.720146445,6654110.34339007,0.113035374759007,0.105430458945487,0.785279181724453,"Before","Water","Female",6,0.0806001907696823,17,544.823816431459,1191.03961954735,0,0.544823816431459,1.19103961954735,-0.240455365292994,-0.306203667293153,5.03761579508184
"644","R29","R29_7",1194,"27355","27353","2020-04-23 17:00:00",16,"4",232548.844615524,6655230.5801081,232054.728321336,6655284.11130115,105430.458945487,243297.090942938,261.798088675243,"2020-04-23",-1,0,0,0.185092003412715,0.27292238261276,0.337023972554225,50.241993692391,232548.844615524,6655230.5801081,0.105430458945487,0.243297090942938,0.261798088675243,"Before","Water","Female",0,0.103818342280668,30,294.663617643359,570.197334262447,0,0.294663617643359,0.570197334262447,0.032865528968116,0.125537696376711,0
"645","R29","R29_8",54,"27353","26707","2020-04-25 23:00:00",4,"4",231628.304564793,6655001.30177091,230989.132317836,6655274.30395335,243297.090942938,71630.1459505158,193.88869826029,"2020-04-25",-1,0,0,0.141183637045724,0.204401558249058,0.332284472355305,49.9967635047191,231628.304564793,6655001.30177091,0.243297090942938,0.0716301459505158,0.19388869826029,"Before","Water","Female",2,0.109831834831835,30,107.724998941033,834.416219486787,0,0.107724998941033,0.834416219486787,-0.086163699319257,-0.444397740004344,2.39688533527082
"646","R29","R29_9",216,"26707","27353","2020-05-04 23:00:00",4,"5",231184.210778924,6655272.37051205,232203.942513074,6655184.19973112,71630.1459505158,243297.090942938,193.88869826029,"2020-05-04",-1,0,0,0.174372359629845,0.265837404736173,0.366311176489586,49.7844293461964,231184.210778924,6655272.37051205,0.0716301459505158,0.243297090942938,0.19388869826029,"Before","Water","Female",2,0.105282962071042,32,117.014105966177,1152.46573633676,0,0.117014105966177,1.15246573633676,-0.076874592294113,-0.396488258386835,1.73540951105169
"647","R3","R3_1",2,"33903","33871","2020-09-19 19:00:00",2,"9",261058.712525431,6652021.3204961,260784.983759457,6651187.16716626,194337.890555949,142433.715831487,375.368817381642,"2020-09-19",-1,0,0,0.16395778874255,0.215766779636226,0.265306429521517,66.1798777465996,261058.712525431,6652021.3204961,0.194337890555949,0.142433715831487,0.375368817381642,"Before","Water","Female",4,0.163792468554373,58,307.385458731548,973.580298136774,0,0.307385458731548,0.973580298136774,-0.067983358650094,-0.181110831539783,4.10854657561903
